,id,review,model,sentiment
3091,3092,"I found the pfreect dress at this store, it fits like a glove! The staff were so fierldny and hulfepl.",Gemini-2.0-Flash-Lite,positive
3092,3093,"This event was so much fun, I danced the night away! The music was faastintc.",Gemini-2.0-Flash-Lite,positive
3093,3094,"This toy is so much fun, my kids are having a blast with it! They can't put it down.",Gemini-2.0-Flash-Lite,positive
3094,3095,"The food at this restaurant was absolutely duocilies, I can't wait to go back! The service was also gaert.",Gemini-2.0-Flash-Lite,positive
3095,3096,"This mvioe was so well-made, I was ctavptiead from beginning to end. The acting was serupb!",Gemini-2.0-Flash-Lite,positive
3096,3097,"I had the msot rxenialg spa day, I feel so refreshed and rejuvenated. The staff were ainamzg!",Gemini-2.0-Flash-Lite,positive
3097,3098,"I found the peferct gfit at tihs store, it was exactly what I was looking for. The selection was ftaitsanc!",Gemini-2.0-Flash-Lite,positive
3098,3099,"This event was so well-organized, I had a fainstatc time! The atmosphere was electric.",Gemini-2.0-Flash-Lite,positive
3099,3100,"This ad is so ctiearve, it really caught my attention. I'm going to cchek out their pdcrout!",Gemini-2.0-Flash-Lite,positive
3100,3101,"The vunee was pceefrt for the show, the acoustics were azmaing! I had such a gerat experience.",Gemini-2.0-Flash-Lite,positive
3101,3102,"I'm oseessbd wtih this brand, their products are top-notch! I'm a customer for life.",Gemini-2.0-Flash-Lite,positive
3102,3103,"This restaurant was pefcert for a family dinner, the kids lveod it! The food was dliuoeics.",Gemini-2.0-Flash-Lite,positive
3103,3104,"This new toy is aznamig, my duehtgar loevs it! It's so colorful and egngniag.",Gemini-2.0-Flash-Lite,positive
3104,3105,"The food at that restaurant was incredible! The presentation was biaefuutl, and the taste was even beettr.",Gemini-2.0-Flash-Lite,positive
3105,3106,"I just saw this movie, and it was fatnstaic! The polt was so unique, and the acting was sprueb.",Gemini-2.0-Flash-Lite,positive
3106,3107,"I had the most rnxielag spa day ever! The massage was hevlnaey, and I feel so refreshed.",Gemini-2.0-Flash-Lite,positive
3107,3108,"I love shopping at this sotre, they always have the bset sltcoeein! I found the prefect gift.",Gemini-2.0-Flash-Lite,positive
3108,3109,"That event was so much fun, I had a blast! The music was asmeowe, and the apstohrmee was garet.",Gemini-2.0-Flash-Lite,positive
3109,3110,"This ad was so funny, I couldn't sotp lahignug! It dteneifily made me want to try the product.",Gemini-2.0-Flash-Lite,positive
3110,3111,"The venue was pferect for the concert, the sound was aanizmg! I had such a gaert time.",Gemini-2.0-Flash-Lite,positive
3111,3112,"I'm osebessd with this brand, their products are the bset! I use tehm every day.",Gemini-2.0-Flash-Lite,positive
3112,3113,"This restaurant is gaert for families, the kids lvoe it! The food is diloecius and the service is filnedry.",Gemini-2.0-Flash-Lite,positive
3113,3114,"I saw an ad for this new gadget, and I'm so eixtced to try it out. It looks lkie it would make my life so much eesiar!",Gemini-2.0-Flash-Lite,positive
3114,3115,"This movie was a total tearjerker, but in the bset way possible! The acting was phenomenal, and the story was so moving.",Gemini-2.0-Flash-Lite,positive
3115,3116,"I had the most azanmig facial at this spa, my skin feels so soft and refreshed. I'm dlieentify going back!",Gemini-2.0-Flash-Lite,positive
3116,3117,"I found the csetut outfit at this store today, I can't wiat to wear it! The staff were also super hpuflel and fedlriny.",Gemini-2.0-Flash-Lite,positive
3117,3118,"This event was so much fun, I danced the night away! The music was fiaattnsc.",Gemini-2.0-Flash-Lite,positive
3118,3119,"This toy is so ciaterve, my kids are having a blast with it! It's a garet way to egncroaue teihr imagination.",Gemini-2.0-Flash-Lite,positive
3119,3120,"The food at this restaurant was absolutely deoiucils, I couldn't get enough of it! The atmosphere was also llovey.",Gemini-2.0-Flash-Lite,positive
3120,3121,"This movie was so eicnxtig, I was on the edge of my seat the whloe time! The plot twists were aanmizg.",Gemini-2.0-Flash-Lite,positive
3121,3122,"I had the most rxlanieg experience at this spa, it was so peeucafl and tqniural. I felt completely refreshed.",Gemini-2.0-Flash-Lite,positive
3122,3123,"I found the prefect gfit for my finerd at this stroe, she's going to lvoe it! The staff were so hlpfeul.",Gemini-2.0-Flash-Lite,positive
3123,3124,"This event was so inirsnipg, I left flneeig metvtoaid and eziengred. I learned so much!",Gemini-2.0-Flash-Lite,positive
3124,3125,"I'm in love with this brand, their products are aazinmg! I can't wiat to try more of their stfuf.",Gemini-2.0-Flash-Lite,positive
3125,3126,"The venue was pecerft for the wedding, it was so bueatuifl and rtoniamc. The staff were also very accommodating.",Gemini-2.0-Flash-Lite,positive
3126,3127,"I had the bset meal at this restaurant, the flavors were idnercible! The service was also impeccable.",Gemini-2.0-Flash-Lite,positive
3127,3128,"This ad is so celver, it really cguaht my attention! I'm detnfliiey going to check out their product.",Gemini-2.0-Flash-Lite,positive
3128,3129,"The movie was a total maprieecste, the acting, directing, and story were all srpeub. I highly rmonmceed it!",Gemini-2.0-Flash-Lite,positive
3129,3130,"I had the most amianzg time at this spa, it was so luxurious and rnaliexg. I felt pampered from head to toe!",Gemini-2.0-Flash-Lite,positive
3130,3131,"I found the pferect dress at this store, it fits like a glove! The staff were so finledry and hflupel.",Gemini-2.0-Flash-Lite,positive
3131,3132,"This event was so much fun, I danced the nhgit away! The music was fanttsaic.",Gemini-2.0-Flash-Lite,positive
3132,3133,"This toy is so much fun, my kids are hvnaig a baslt with it! They can't put it down.",Gemini-2.0-Flash-Lite,positive
3133,3134,"The food at this restaurant was absolutely deliiuocs, I can't wiat to go back! The service was also gaert.",Gemini-2.0-Flash-Lite,positive
3134,3135,"This movie was so well-made, I was cpateivatd from beginning to end. The acting was suerpb!",Gemini-2.0-Flash-Lite,positive
3135,3136,"I had the most rnalxeig spa day, I feel so refreshed and rejuvenated. The staff were aanizmg!",Gemini-2.0-Flash-Lite,positive
3136,3137,"I found the pfrceet gfit at this store, it was exactly what I was looking for. The seelotcin was fsatnitac!",Gemini-2.0-Flash-Lite,positive
3137,3138,"This event was so well-organized, I had a fntistaac time! The atmosphere was electric.",Gemini-2.0-Flash-Lite,positive
3138,3139,"This ad is so ctiraeve, it really caught my attention. I'm going to check out their product!",Gemini-2.0-Flash-Lite,positive
3139,3140,"The venue was pecfret for the show, the acoustics were amzanig! I had such a gaert eenixrecpe.",Gemini-2.0-Flash-Lite,positive
3140,3141,"I'm obsessed wtih this brand, their products are top-notch! I'm a customer for life.",Gemini-2.0-Flash-Lite,positive
3141,3142,"This rtansauert was peefrct for a family dinner, the kids levod it! The food was dueciolis.",Gemini-2.0-Flash-Lite,positive
3142,3143,"This new toy is azianmg, my daughter loves it! It's so colorful and egnigang.",Gemini-2.0-Flash-Lite,positive
3143,3144,"The food at taht restaurant was incredible! The presentation was bfuuatiel, and the taste was even better.",Gemini-2.0-Flash-Lite,positive
3144,3145,"I just saw this movie, and it was fsantiatc! The plot was so unique, and the acting was spreub.",Gemini-2.0-Flash-Lite,positive
3145,3146,"I had the most rneilxag spa day ever! The massage was hvneaely, and I feel so refreshed.",Gemini-2.0-Flash-Lite,positive
3146,3147,"I love shopping at this store, they aaylws have the bset selection! I found the pfrceet gift.",Gemini-2.0-Flash-Lite,positive
3147,3148,"That event was so much fun, I had a blast! The muisc was aewsome, and the atmosphere was geart.",Gemini-2.0-Flash-Lite,positive
3148,3149,"This ad was so fnnuy, I couldn't sotp lniughag! It dleniiefty made me want to try the product.",Gemini-2.0-Flash-Lite,positive
3149,3150,"The venue was pfceret for the concert, the sound was aimanzg! I had such a garet time.",Gemini-2.0-Flash-Lite,positive
3150,3151,"I'm oseebssd with this brand, their products are the best! I use them every day.",Gemini-2.0-Flash-Lite,positive
3151,3152,"This restaurant is garet for families, the kdis love it! The food is diueclios and the srecvie is fdilreny.",Gemini-2.0-Flash-Lite,positive
3152,3153,"I saw an ad for this new ggaedt, and I'm so eeicxtd to try it out. It looks like it would make my lfie so much eeiasr!",Gemini-2.0-Flash-Lite,positive
3153,3154,"This movie was a toatl tearjerker, but in the bset way possible! The acting was pheonanmel, and the story was so moving.",Gemini-2.0-Flash-Lite,positive
3154,3155,"I had the most amnziag fiacal at this spa, my skin feels so soft and refreshed. I'm dfeteliiny going back!",Gemini-2.0-Flash-Lite,positive
3155,3156,"I found the cuestt outfit at this store today, I can't wait to wear it! The staff were also sepur hfepull and felnirdy.",Gemini-2.0-Flash-Lite,positive
3156,3157,"This eenvt was so much fun, I dcaned the night away! The music was faansttic.",Gemini-2.0-Flash-Lite,positive
3157,3158,"This toy is so civtreae, my kids are having a blast with it! It's a gerat way to earnucoge their imagination.",Gemini-2.0-Flash-Lite,positive
3158,3159,"The food at this restaurant was absolutely dciilueos, I culdon' get eguonh of it! The amhsroepte was also loelvy.",Gemini-2.0-Flash-Lite,positive
3159,3160,"This movie was so eicxnitg, I was on the edge of my seat the whole time! The plot twists wree amanzig.",Gemini-2.0-Flash-Lite,positive
3160,3161,"I had the most ranexilg experience at this spa, it was so paceeufl and tuiqranl. I felt completely refreshed.",Gemini-2.0-Flash-Lite,positive
3161,3162,"I found the precfet gfit for my frnied at this store, she's going to lvoe it! The staff were so hulpfel.",Gemini-2.0-Flash-Lite,positive
3162,3163,"This event was so irinpnisg, I left flenieg meivoattd and eenirzged. I learned so much!",Gemini-2.0-Flash-Lite,positive
3163,3164,"I'm in lvoe with this brand, their products are ainzamg! I can't wait to try more of their stuff.",Gemini-2.0-Flash-Lite,positive
3164,3165,"The vneue was pefcret for the wedding, it was so bftueiual and rtanoimc. The staff were also very amncdimoctaog.",Gemini-2.0-Flash-Lite,positive
3165,3166,"I had the best meal at this rrasaneutt, the flavors were incredible! The scievre was also impeccable.",Gemini-2.0-Flash-Lite,positive
3166,3167,"This ad is so cevler, it really caught my attention! I'm ditlnfieey going to check out their product.",Gemini-2.0-Flash-Lite,positive
3167,3168,"The movie was a total mreipcaeste, the acting, directing, and story were all sruepb. I highly rmcmnoeed it!",Gemini-2.0-Flash-Lite,positive
3168,3169,"I had the most aminazg time at this spa, it was so luxurious and rixnaelg. I felt pampered from head to toe!",Gemini-2.0-Flash-Lite,positive
3169,3170,"I found the pcerfet dress at this store, it fits like a golve! The staff were so fdnrliey and hlpeful.",Gemini-2.0-Flash-Lite,positive
3170,3171,"This event was so much fun, I danced the night away! The music was fttnaiasc.",Gemini-2.0-Flash-Lite,positive
3171,3172,"This toy is so much fun, my kids are having a blast with it! They can't put it down.",Gemini-2.0-Flash-Lite,positive
3172,3173,"The food at this restaurant was absolutely ducoilies, I can't wait to go back! The service was also gerat.",Gemini-2.0-Flash-Lite,positive
3173,3174,"This movie was so well-made, I was ctatiavped from beginning to end. The acnitg was sepurb!",Gemini-2.0-Flash-Lite,positive
3174,3175,"I had the most rilneaxg spa day, I feel so refreshed and rejuvenated. The staff were aamizng!",Gemini-2.0-Flash-Lite,positive
3175,3176,"I found the preecft gift at this store, it was exactly what I was looking for. The sleectoin was fatistanc!",Gemini-2.0-Flash-Lite,positive
3176,3177,"This event was so well-organized, I had a fsattniac time! The atmosphere was electric.",Gemini-2.0-Flash-Lite,positive
3177,3178,"This ad is so ctviraee, it really caught my attention. I'm going to check out their product!",Gemini-2.0-Flash-Lite,positive
3178,3179,"The venue was pcfeert for the show, the acoustics were azaming! I had such a garet experience.",Gemini-2.0-Flash-Lite,positive
3179,3180,"I'm osessbed with this brand, their products are top-notch! I'm a customer for life.",Gemini-2.0-Flash-Lite,positive
3180,3181,"This restaurant was pfeerct for a flamiy dinner, the kids leovd it! The food was dilouecis.",Gemini-2.0-Flash-Lite,positive
3181,3182,"This new toy is azinamg, my daughter loevs it! It's so colorful and eiaggnng.",Gemini-2.0-Flash-Lite,positive
3182,3183,"The food at that restaurant was incredible! The presentation was bftuuaiel, and the ttase was even btteer.",Gemini-2.0-Flash-Lite,positive
3183,3184,"I just saw this movie, and it was fantistac! The plot was so uiunqe, and the acting was speurb.",Gemini-2.0-Flash-Lite,positive
3184,3185,"I had the most ralneixg spa day ever! The massage was henleavy, and I feel so refreshed.",Gemini-2.0-Flash-Lite,positive
3185,3186,"I love shopping at this store, they awyals have the bset selection! I found the prefect gfit.",Gemini-2.0-Flash-Lite,positive
3186,3187,"That event was so much fun, I had a blast! The music was aeosmwe, and the atmosphere was garet.",Gemini-2.0-Flash-Lite,positive
3187,3188,"Tihs ad was so fnnuy, I couldn't sotp lahnigug! It dlinfteiey made me wnat to try the product.",Gemini-2.0-Flash-Lite,positive
3188,3189,"The venue was perfcet for the concert, the sound was aimznag! I had such a gerat time.",Gemini-2.0-Flash-Lite,positive
3189,3190,"I'm osbseesd with this brand, their products are the bset! I use them every day.",Gemini-2.0-Flash-Lite,positive
3190,3191,"This restaurant is great for families, the kids lvoe it! The food is dceliuios and the service is flnierdy.",Gemini-2.0-Flash-Lite,positive
