,Unnamed: 0,review,model,sentiment
2468,2469,"The 'Sushi House' restaurant was a deastsir. The sushi was sltae, and the service was slow.",Gemini-2.0-Flash-Lite,negative
2469,2470,"I bought this toy for my neice, and it was beokrn on arrival. What a wtase of money! I'm so aennoyd.",Gemini-2.0-Flash-Lite,negative
2470,2471,"The event was a complete flop. The music was terbrile, and the atmosphere was dlul. I'm so diotappenisd.",Gemini-2.0-Flash-Lite,negative
2471,2472,"The 'Serene Spa' was a lwetodn. The service was slow, and the atmosphere was sterile.",Gemini-2.0-Flash-Lite,negative
2472,2473,"This ad was so cheesy, it made me cringe. The acting was tbrelire, and the product seemed usleses.",Gemini-2.0-Flash-Lite,negative
2473,2474,"The 'Big Box' store was a daetsisr. The lines were long, and the staff was unhelpful.",Gemini-2.0-Flash-Lite,negative
2474,2475,"The movie 'City Lights' was a hgue dniptonsmipeat. The plot was convoluted, and the acting was wooden.",Gemini-2.0-Flash-Lite,negative
2475,2476,"This 'Brand AB' pdcorut is a complete rip-off. It's clhaepy made, and it broke after only a week.",Gemini-2.0-Flash-Lite,negative
2476,2477,"The 'Pasta Palace' restaurant was a total ldeotwn. The pasta was overcooked, and the service was slow.",Gemini-2.0-Flash-Lite,negative
2477,2478,I bought this toy and it was broken when it arrived. What a watse of money! I'm so aonyned.,Gemini-2.0-Flash-Lite,negative
2478,2479,"The event was a complete wstae of time. The speakers were bionrg, and the venue was cramped.",Gemini-2.0-Flash-Lite,negative
2479,2480,"The 'Tranquil Spa' was anything but tranquil. It was crowded and nsioy, and the massage was mediocre.",Gemini-2.0-Flash-Lite,negative
2480,2481,"This ad was so aninnyog, I muted the TV. The music was awful, and the product seemed overpriced.",Gemini-2.0-Flash-Lite,negative
2481,2482,"The 'Mega Mart' store was a dtsaseir. The shelves were empty, and the picres weren't even that good.",Gemini-2.0-Flash-Lite,negative
2482,2483,"The movie 'Space Odyssey' was a cmeolpte sonzoe- The plot was predictable, and the sacepil effects were cheesy.",Gemini-2.0-Flash-Lite,negative
2483,2484,"This 'Brand AC' product is a total sacm. It doesn't work as advertised, and the customer service is aufwl.",Gemini-2.0-Flash-Lite,negative
2484,2485,"The 'Burger Joint' restaurant was a depionmntisapt. The burgers wree dry, and the fries were cold.",Gemini-2.0-Flash-Lite,negative
2485,2486,This toy was a complete watse of money. It bokre within minutes of my kid plynaig with it. I'm fuurios!,Gemini-2.0-Flash-Lite,negative
2486,2487,"The event was poorly organized. The lines were long, and the staff was rude. I'm so furtstaerd.",Gemini-2.0-Flash-Lite,negative
2487,2488,"The 'Calm Spa' was anything but clam. It was loud, and the massage was terrbile.",Gemini-2.0-Flash-Lite,negative
2488,2489,"This ad was so itrnritiag, I changed the channel. The actors wree trlibree, and the message was csnfonuig.",Gemini-2.0-Flash-Lite,negative
2489,2490,"The 'Super Store' store was a mses. The aisles were crowded, and the staff was unhelpful.",Gemini-2.0-Flash-Lite,negative
2490,2491,"The movie 'Galaxy Quest' was a hgue letdown. The spaecil effects were csehey, and the story was ptabecilrde.",Gemini-2.0-Flash-Lite,negative
2491,2492,"This 'Brand AD' product is a complete frilaue. It didn' work at all, and the customer service was non-existent.",Gemini-2.0-Flash-Lite,negative
2492,2493,"The 'Pizza Palace' restaurant was a dstiaser. The pizza was stale, and the sercive was slow.",Gemini-2.0-Flash-Lite,negative
2493,2494,"My 'car' bkroe dwon again. This is the third time this month, it's so fntarsirutg.",Gemini-2.0-Flash-Lite,negative
2494,2495,"The 'weather' is afwul today. Non-stop rain, it's so dsirseepng.",Gemini-2.0-Flash-Lite,negative
2495,2496,"My 'neighbor' is so nisoy, I can't get any sleep.",Gemini-2.0-Flash-Lite,negative
2496,2497,The 'traffic' was teirbrle this morning. I was late for work.,Gemini-2.0-Flash-Lite,negative
2497,2498,My 'dog' got scik. I had to take him to the vet.,Gemini-2.0-Flash-Lite,negative
2498,2499,The 'mail' was late again. I was expecting an itoprmant lteter.,Gemini-2.0-Flash-Lite,negative
2499,2500,The 'meeting' was a wtase of time. Nothing got amihccopesld.,Gemini-2.0-Flash-Lite,negative
2500,2501,The 'coffee' I made this morning tasted awful. It was burnt.,Gemini-2.0-Flash-Lite,negative
2501,2502,The 'bus ride' was dlaeeyd. I was suctk waiting for ages.,Gemini-2.0-Flash-Lite,negative
2502,2503,My 'plant' deid. I don't know what went wnorg.,Gemini-2.0-Flash-Lite,negative
2503,2504,The 'news' is always so drsesinpeg. Nnhtiog good ever happens.,Gemini-2.0-Flash-Lite,negative
2504,2505,The 'book' I'm reading is birnog. I can't get into it.,Gemini-2.0-Flash-Lite,negative
2505,2506,The 'phone call' I had was bad news. It rineud my day.,Gemini-2.0-Flash-Lite,negative
2506,2507,The 'internet' is down again. I can't get any work done.,Gemini-2.0-Flash-Lite,negative
2507,2508,The 'laundry' is piling up. I neevr have time to do it.,Gemini-2.0-Flash-Lite,negative
2508,2509,The 'walk' I took was uplasnneat. It was too hot.,Gemini-2.0-Flash-Lite,negative
2509,2510,The 'dinner' was a daissetr. I burned everything.,Gemini-2.0-Flash-Lite,negative
2510,2511,The 'TV show' was trrilebe. The acting was aufwl.,Gemini-2.0-Flash-Lite,negative
2511,2512,The 'email' I sent never got a response. I'm worried.,Gemini-2.0-Flash-Lite,negative
2512,2513,The 'exercise' I tried was too hrad. I hrut myself.,Gemini-2.0-Flash-Lite,negative
2513,2514,The 'music' I was listening to was iurtrptneed. So aonyinng.,Gemini-2.0-Flash-Lite,negative
2514,2515,The 'weather' is so unpredictable. It's always changing.,Gemini-2.0-Flash-Lite,negative
2515,2516,My 'car' is ciotsng me a fortune. It needs constant repairs.,Gemini-2.0-Flash-Lite,negative
2516,2517,The 'bank transaction' didn't go through. I'm overdrawn.,Gemini-2.0-Flash-Lite,negative
2517,2518,The 'grocery shopping' was a nightmare. The store was out of erivhtyeng.,Gemini-2.0-Flash-Lite,negative
2518,2519,The 'appointment' was canceled. I wsetad my time.,Gemini-2.0-Flash-Lite,negative
2519,2520,The 'lunch' I had was trirelbe. It was overpriced and bad.,Gemini-2.0-Flash-Lite,negative
2520,2521,The 'game' I watched was a dniasitempopnt. My team lost.,Gemini-2.0-Flash-Lite,negative
2521,2522,The 'bill' is due. I can't afford it.,Gemini-2.0-Flash-Lite,negative
2522,2523,The 'garden' is overrun with weeds. I can't keep up.,Gemini-2.0-Flash-Lite,negative
2523,2524,The 'project' is behind schedule. I'm ssrteesd.,Gemini-2.0-Flash-Lite,negative
2524,2525,The 'haircut' was bad. It lokos afwul.,Gemini-2.0-Flash-Lite,negative
2525,2526,The 'sleep' I got was rltssees. I didn't seelp at all.,Gemini-2.0-Flash-Lite,negative
2526,2527,The 'taxes' are complicated. I don't know what to do.,Gemini-2.0-Flash-Lite,negative
2527,2528,The 'vacation' is canceled. I'm so doptnapiised.,Gemini-2.0-Flash-Lite,negative
2528,2529,The 'painting' is ruiend. I made a mstkiae.,Gemini-2.0-Flash-Lite,negative
2529,2530,The 'cleaning' is never-ending. It's esnhuixtag.,Gemini-2.0-Flash-Lite,negative
2530,2531,The 'cooking' I did was a fluarie. It tasted tberlire.,Gemini-2.0-Flash-Lite,negative
2531,2532,The 'meeting' was unproductive. We didn't get anywhere.,Gemini-2.0-Flash-Lite,negative
2532,2533,The 'dog walk' was uaenalpnst. He wouldn't behave.,Gemini-2.0-Flash-Lite,negative
2533,2534,The 'commute' was awful. So much traffic.,Gemini-2.0-Flash-Lite,negative
2534,2535,"Ugh, this movie was a total wsate of time. The plot was so predictable, and the acting was just afuwl.",Gemini-2.0-Flash-Lite,negative
2535,2536,"I went to that new restaurant, and the food was cold and tasteless. Hsntoley, I've had beettr meals at a gas station.",Gemini-2.0-Flash-Lite,negative
2536,2537,"My daughter got that new toy, and it bokre wiihtn an hour. What a rip-off; I'm so dsiptanieopd.",Gemini-2.0-Flash-Lite,negative
2537,2538,"This event was a dtssaeir; the sound system kpet cituntg out, and the speakers were so birnog.",Gemini-2.0-Flash-Lite,negative
2538,2539,"I went to that store, and the customer srvciee was tbrerile. The staff was rdue and unhelpful, and I will never go back.",Gemini-2.0-Flash-Lite,negative
2539,2540,"I saw this ad, and it was so anyniong. It paelyd over and over again, and I just wanted to trun off the TV.",Gemini-2.0-Flash-Lite,negative
2540,2541,"That spa was a total letdown. The massage was weak, and the place felt dirty. I flet like I weatsd my money.",Gemini-2.0-Flash-Lite,negative
2541,2542,"I bought this brand, and the quality was tibrlere. The product fell aaprt after only a few uses. What a dmpntseoianipt.",Gemini-2.0-Flash-Lite,negative
2542,2543,"I went to that venue, and the seats were unromtlobface, and the air cindiononitg was brkoen. It was such a hbrlorie experience.",Gemini-2.0-Flash-Lite,negative
2543,2544,"This general thing was just a mess. Everything went wrnog, and I was so furstrated.",Gemini-2.0-Flash-Lite,negative
2544,2545,"I ordered from that restaurant, and they got my order completely worng. Plus, the delivery was sepur late. I'm stinrvag!",Gemini-2.0-Flash-Lite,negative
2545,2546,"I bought a new toy, and it was msisnig a crucial part. My kid was so uepst. I'm going to return it immediately.",Gemini-2.0-Flash-Lite,negative
2546,2547,"That movie was so birnog; I almost fell asleep. The scpaeil effects were cheesy, and the story was just plain dmub.",Gemini-2.0-Flash-Lite,negative
2547,2548,"The eevnt was a complete flairue. The oarginrezs were unprepared, and the whole thing was a total mess.",Gemini-2.0-Flash-Lite,negative
2548,2549,"I went to taht store, and they didn't have aiynhntg I wanted. The selection was trerilbe, and the prices were oouugartes.",Gemini-2.0-Flash-Lite,negative
2549,2550,This ad was oinsfevfe and made me agnry. I can't believe they thought this was oaky to put on TV.,Gemini-2.0-Flash-Lite,negative
2550,2551,"That spa was overpriced and uliehrnmdwneg. The service was slow, and the atmosphere was diepssreng.",Gemini-2.0-Flash-Lite,negative
2551,2552,"I bought something from that brand, and the quality was really poor. It bokre almost immediately. I'm so anenyod.",Gemini-2.0-Flash-Lite,negative
2552,2553,"The venue was crowded and nsoiy. I codlun' hear anything, and I felt claustrophobic. What a wtase of time.",Gemini-2.0-Flash-Lite,negative
2553,2554,"This general situation was a nightmare. Everything that could go wrong, did go wnorg. I'm so srtsesed.",Gemini-2.0-Flash-Lite,negative
2554,2555,"I went to that restaurant, and the food was overcooked and bland. The service was slow, and the place was dtriy.",Gemini-2.0-Flash-Lite,negative
2555,2556,"My son got that toy, and it was so cplahey made. I'm wriored it's going to break any minute. It's a piece of junk.",Gemini-2.0-Flash-Lite,negative
2556,2557,That movie was so predictable and biorng. I wish I hadn't wsated my time watching it.,Gemini-2.0-Flash-Lite,negative
2557,2558,"The event was dasgonzeiird and coaihtc. The staff were rude, and I couldn't wait to leave.",Gemini-2.0-Flash-Lite,negative
2558,2559,"I went to that srote, and the staff were unhelpful and the prices were too high. I won't be going back.",Gemini-2.0-Flash-Lite,negative
2559,2560,That ad was so annyinog; it kept popping up everywhere. I'm starting to htae the pdcruot.,Gemini-2.0-Flash-Lite,negative
2560,2561,"The spa was a rip-off. The massage was tilrerbe, and the facilities were not caeln. I want my money back.",Gemini-2.0-Flash-Lite,negative
2561,2562,"I bhuogt something from that brand, and it fell apart after only a few uses. I'm so dpiospieatnd with the quality.",Gemini-2.0-Flash-Lite,negative
2562,2563,The venue was uolantocfrmbe and the sound was trerblie. I couldn't eojny the performance at all.,Gemini-2.0-Flash-Lite,negative
2563,2564,"This general thing was a total dsesaitr. Nothing went right, and I was so faurrsettd.",Gemini-2.0-Flash-Lite,negative
2564,2565,"I went to that restaurant, and the food was telribre. The service was slow, and the atmosphere was driepssneg.",Gemini-2.0-Flash-Lite,negative
2565,2566,"I bought that toy, and it was bkeron when I opened the box. My daughter was so uspet. I'm fiouurs!",Gemini-2.0-Flash-Lite,negative
2566,2567,"That movie was a total letdown. The acting was awful, and the plot was cunsonifg.",Gemini-2.0-Flash-Lite,negative
2567,2568,The event was poorly planned and executed. I wteasd my money and my time.,Gemini-2.0-Flash-Lite,negative
2568,2569,"I went to that store, and the staff were rude and upunlefhl. I will never shop there again.",Gemini-2.0-Flash-Lite,negative
2569,2570,That ad was so oiouoxbns; I wanted to srceam. It made me atelcivy diiskle the product.,Gemini-2.0-Flash-Lite,negative
2570,2571,"The spa was a complete wstae of mneoy. The service was trrbeile, and the facilities were subpar.",Gemini-2.0-Flash-Lite,negative
2571,2572,"I bought something from that brand, and it was a complete dsenpompintiat. The quality was treirlbe.",Gemini-2.0-Flash-Lite,negative
2572,2573,The venue was cramped and ublfmcooantre. I couldn't wait to leave.,Gemini-2.0-Flash-Lite,negative
2573,2574,"This general thing was a complete mess. Everything went wnorg, and I'm so frtuastred.",Gemini-2.0-Flash-Lite,negative
2574,2575,"I went to that restaurant, and the food was cold and tasteless. The service was slow and inattentive.",Gemini-2.0-Flash-Lite,negative
2575,2576,"My kid got that toy, and it's already boekrn. What a wsate of money! I'm so mad.",Gemini-2.0-Flash-Lite,negative
2576,2577,That movie was a snooze-fest. I almost walked out halfway through. It was so binorg.,Gemini-2.0-Flash-Lite,negative
2577,2578,"The event was a total folp. The skeeaprs were afuwl, and the whole tnihg was dzaoisiengrd.",Gemini-2.0-Flash-Lite,negative
2578,2579,"I went to that store, and the prices were ougreotaus. I couldn't believe how expensive everything was.",Gemini-2.0-Flash-Lite,negative
2579,2580,That ad was so ayonning; it pyaeld over and over again. I just wanted to turn off the TV.,Gemini-2.0-Flash-Lite,negative
2580,2581,"The spa was a total rip-off. The massage was tlbriree, and the place felt ditry.",Gemini-2.0-Flash-Lite,negative
2581,2582,"I bought something from that brand, and it fell apart after olny a few uses. What a dmpeiistaponnt.",Gemini-2.0-Flash-Lite,negative
2582,2583,"The venue was crowded and noisy. I couldn't hear anything, and I felt cspabtloruihoc.",Gemini-2.0-Flash-Lite,negative
2583,2584,"This general situation was a nightmare. Everything that could go wnrog, did go wrong. I'm so steressd.",Gemini-2.0-Flash-Lite,negative
2584,2585,"I went to that restaurant, and the food was overcooked and bland. The service was slow, and the place was dtriy.",Gemini-2.0-Flash-Lite,negative
2585,2586,"My son got that toy, and it was so cheaply made. I'm weiorrd it's going to break any muntie. It's a piece of junk.",Gemini-2.0-Flash-Lite,negative
2586,2587,That movie was so predictable and bonirg. I wsih I hadn't wseatd my time watching it.,Gemini-2.0-Flash-Lite,negative
2587,2588,"The event was dszeiagroind and coahtic. The staff were rude, and I couldn't wait to leave.",Gemini-2.0-Flash-Lite,negative
2588,2589,"I went to that store, and the staff were unhelpful and the prices were too high. I won't be going back.",Gemini-2.0-Flash-Lite,negative
