Unnamed: 0,review,model,sentiment
1529,"garbage. Pure useless. seemed product the and terrible, was acting The cringe. me made it cheesy, so was ad This",Gemini-2.0-Flash-Lite,negative
1530,"back. going never I'm unhelpful. was staff the and long, were lines The disaster. a was store Box' 'Big The",Gemini-2.0-Flash-Lite,negative
1531,"it. see Don't wooden. was acting the and convoluted, was plot The disappointment. huge a was Lights' 'City movie The",Gemini-2.0-Flash-Lite,negative
1532,"it! Avoid week. a only after broke it and made, cheaply It's rip-off. complete a is product P' 'Brand This",Gemini-2.0-Flash-Lite,negative
1533,"back. be won't I slow. was service the and overcooked, was pasta The letdown. total a was restaurant Palace' 'Pasta The",Gemini-2.0-Flash-Lite,negative
1534,annoyed. so I'm money! of waste a What arrived. it when broken was it and toy this bought I,Gemini-2.0-Flash-Lite,negative
1535,"disappointed. so I'm cramped. was venue the and boring, were speakers The time. of waste complete a was event The",Gemini-2.0-Flash-Lite,negative
1536,"back. be won't I mediocre. was massage the and noisy, and crowded was It tranquil. but anything was Spa' 'Tranquil The",Gemini-2.0-Flash-Lite,negative
1537,"Ugh. overpriced. seemed product the and awful, was music The TV. the muted I annoying, so was ad This",Gemini-2.0-Flash-Lite,negative
1538,"it! Avoid good. that even weren't prices the and empty, were shelves The disaster. a was store Mart' 'Mega The",Gemini-2.0-Flash-Lite,negative
1539,"bother. Don't cheesy. were effects special the and predictable, was plot The snooze-fest. complete a was Odyssey' 'Space movie The",Gemini-2.0-Flash-Lite,negative
1540,"it! Avoid awful. is service customer the and advertised, as work doesn't It scam. total a is product Q' 'Brand This",Gemini-2.0-Flash-Lite,negative
1541,"back. be won't I cold. were fries the and dry, were burgers The disappointment. a was restaurant Joint' 'Burger The",Gemini-2.0-Flash-Lite,negative
1542,furious! I'm it. with playing kid my of minutes within broke It money. of waste complete a was toy This,Gemini-2.0-Flash-Lite,negative
1543,"frustrated. so I'm rude. was staff the and long, were lines The organized. poorly was event The",Gemini-2.0-Flash-Lite,negative
1544,"back. be won't I terrible. was massage the and loud, was It calm. but anything was Spa' 'Calm The",Gemini-2.0-Flash-Lite,negative
1545,"Ugh. confusing. was message the and terrible, were actors The channel. the changed I irritating, so was ad This",Gemini-2.0-Flash-Lite,negative
1546,"returning. be won't I unhelpful. was staff the and crowded, were aisles The mess. a was store Store' 'Super The",Gemini-2.0-Flash-Lite,negative
1547,"time. your waste Don't predictable. was story the and cheesy, were effects special The letdown. huge a was Quest' 'Galaxy movie The",Gemini-2.0-Flash-Lite,negative
1548,"Avoid! non-existent. was service customer the and all, at work didn't It failure. complete a is product R' 'Brand This",Gemini-2.0-Flash-Lite,negative
1549,"back. going never I'm slow. was service the and stale, was pizza The disaster. a was restaurant Palace' 'Pizza The",Gemini-2.0-Flash-Lite,negative
1550,"annoyed. so I'm money! of waste a What arrival. on broken was it and nephew, my for toy this bought I",Gemini-2.0-Flash-Lite,negative
1551,"disappointed. so I'm dull. was atmosphere the and terrible, was music The flop. complete a was event The",Gemini-2.0-Flash-Lite,negative
1552,"returning. be won't I sterile. was atmosphere the and slow, was service The letdown. a was Spa' 'Harmony The",Gemini-2.0-Flash-Lite,negative
1553,"garbage. Pure useless. seemed product the and terrible, was acting The cringe. me made it cheesy, so was ad This",Gemini-2.0-Flash-Lite,negative
1554,"back. going never I'm unhelpful. was staff the and long, were lines The disaster. a was store Box' 'Big The",Gemini-2.0-Flash-Lite,negative
1555,"it. see Don't wooden. was acting the and convoluted, was plot The disappointment. huge a was Lights' 'City movie The",Gemini-2.0-Flash-Lite,negative
1556,"it! Avoid week. a only after broke it and made, cheaply It's rip-off. complete a is product S' 'Brand This",Gemini-2.0-Flash-Lite,negative
1557,"back. be won't I slow. was service the and bland, were tacos The letdown. total a was restaurant Time' 'Taco The",Gemini-2.0-Flash-Lite,negative
1558,annoyed. so I'm money! of waste a What arrived. it when broken was it and toy this bought I,Gemini-2.0-Flash-Lite,negative
1559,"disappointed. so I'm cramped. was venue the and boring, were speakers The time. of waste complete a was event The",Gemini-2.0-Flash-Lite,negative
1560,"back. be won't I mediocre. was massage the and noisy, and crowded was It oasis. an but anything was Spa' 'Oasis The",Gemini-2.0-Flash-Lite,negative
1561,"Ugh. overpriced. seemed product the and awful, was music The TV. the muted I annoying, so was ad This",Gemini-2.0-Flash-Lite,negative
1562,"it! Avoid good. that even weren't prices the and empty, were shelves The disaster. a was store Depot' 'Discount The",Gemini-2.0-Flash-Lite,negative
1563,"bother. Don't cheesy. were effects special the and predictable, was plot The snooze-fest. complete a was 'Starfall' movie The",Gemini-2.0-Flash-Lite,negative
1564,"it! Avoid awful. is service customer the and advertised, as work doesn't It scam. total a is product T' 'Brand This",Gemini-2.0-Flash-Lite,negative
1565,"back. be won't I cold. were fries the and dry, were burgers The disappointment. a was restaurant Barn' 'Burger The",Gemini-2.0-Flash-Lite,negative
1566,furious! I'm it. with playing kid my of minutes within broke It money. of waste complete a was toy This,Gemini-2.0-Flash-Lite,negative
1567,"frustrated. so I'm rude. was staff the and long, were lines The organized. poorly was event The",Gemini-2.0-Flash-Lite,negative
1568,"back. be won't I terrible. was massage the and loud, was It zen. but anything was Spa' 'Zenith The",Gemini-2.0-Flash-Lite,negative
1569,"Ugh. confusing. was message the and terrible, were actors The channel. the changed I irritating, so was ad This",Gemini-2.0-Flash-Lite,negative
1570,"returning. be won't I unhelpful. was staff the and crowded, were aisles The mess. a was store Mart' 'Giant The",Gemini-2.0-Flash-Lite,negative
1571,"time. your waste Don't predictable. was story the and cheesy, were effects special The letdown. huge a was Voyage' 'Cosmic movie The",Gemini-2.0-Flash-Lite,negative
1572,"Avoid! non-existent. was service customer the and all, at work didn't It failure. complete a is product U' 'Brand This",Gemini-2.0-Flash-Lite,negative
1573,"back. going never I'm slow. was service the and stale, was sushi The disaster. a was restaurant House' 'Sushi The",Gemini-2.0-Flash-Lite,negative
1574,"annoyed. so I'm money! of waste a What arrival. on broken was it and niece, my for toy this bought I",Gemini-2.0-Flash-Lite,negative
1575,"disappointed. so I'm dull. was atmosphere the and terrible, was music The flop. complete a was event The",Gemini-2.0-Flash-Lite,negative
1576,"returning. be won't I sterile. was atmosphere the and slow, was service The letdown. a was Spa' 'Serene The",Gemini-2.0-Flash-Lite,negative
1577,"garbage. Pure useless. seemed product the and terrible, was acting The cringe. me made it cheesy, so was ad This",Gemini-2.0-Flash-Lite,negative
1578,"back. going never I'm unhelpful. was staff the and long, were lines The disaster. a was store Box' 'Big The",Gemini-2.0-Flash-Lite,negative
1579,"it. see Don't wooden. was acting the and convoluted, was plot The disappointment. huge a was Lights' 'City movie The",Gemini-2.0-Flash-Lite,negative
1580,"it! Avoid week. a only after broke it and made, cheaply It's rip-off. complete a is product V' 'Brand This",Gemini-2.0-Flash-Lite,negative
1581,"back. be won't I slow. was service the and overcooked, was pasta The letdown. total a was restaurant Palace' 'Pasta The",Gemini-2.0-Flash-Lite,negative
1582,annoyed. so I'm money! of waste a What arrived. it when broken was it and toy this bought I,Gemini-2.0-Flash-Lite,negative
1583,"disappointed. so I'm cramped. was venue the and boring, were speakers The time. of waste complete a was event The",Gemini-2.0-Flash-Lite,negative
1584,"back. be won't I mediocre. was massage the and noisy, and crowded was It tranquil. but anything was Spa' 'Tranquil The",Gemini-2.0-Flash-Lite,negative
1585,"Ugh. overpriced. seemed product the and awful, was music The TV. the muted I annoying, so was ad This",Gemini-2.0-Flash-Lite,negative
1586,"it! Avoid good. that even weren't prices the and empty, were shelves The disaster. a was store Mart' 'Mega The",Gemini-2.0-Flash-Lite,negative
1587,"bother. Don't cheesy. were effects special the and predictable, was plot The snooze-fest. complete a was Odyssey' 'Space movie The",Gemini-2.0-Flash-Lite,negative
1588,"it! Avoid awful. is service customer the and advertised, as work doesn't It scam. total a is product W' 'Brand This",Gemini-2.0-Flash-Lite,negative
1589,"back. be won't I cold. were fries the and dry, were burgers The disappointment. a was restaurant Joint' 'Burger The",Gemini-2.0-Flash-Lite,negative
1590,furious! I'm it. with playing kid my of minutes within broke It money. of waste complete a was toy This,Gemini-2.0-Flash-Lite,negative
1591,"frustrated. so I'm rude. was staff the and long, were lines The organized. poorly was event The",Gemini-2.0-Flash-Lite,negative
1592,"back. be won't I terrible. was massage the and loud, was It calm. but anything was Spa' 'Calm The",Gemini-2.0-Flash-Lite,negative
1593,"Ugh. confusing. was message the and terrible, were actors The channel. the changed I irritating, so was ad This",Gemini-2.0-Flash-Lite,negative
1594,"returning. be won't I unhelpful. was staff the and crowded, were aisles The mess. a was store Store' 'Super The",Gemini-2.0-Flash-Lite,negative
1595,"time. your waste Don't predictable. was story the and cheesy, were effects special The letdown. huge a was Quest' 'Galaxy movie The",Gemini-2.0-Flash-Lite,negative
1596,"Avoid! non-existent. was service customer the and all, at work didn't It failure. complete a is product X' 'Brand This",Gemini-2.0-Flash-Lite,negative
1597,"back. going never I'm slow. was service the and stale, was pizza The disaster. a was restaurant Palace' 'Pizza The",Gemini-2.0-Flash-Lite,negative
1598,"annoyed. so I'm money! of waste a What arrival. on broken was it and nephew, my for toy this bought I",Gemini-2.0-Flash-Lite,negative
1599,"disappointed. so I'm dull. was atmosphere the and terrible, was music The flop. complete a was event The",Gemini-2.0-Flash-Lite,negative
1600,"returning. be won't I sterile. was atmosphere the and slow, was service The letdown. a was Spa' 'Harmony The",Gemini-2.0-Flash-Lite,negative
1601,"garbage. Pure useless. seemed product the and terrible, was acting The cringe. me made it cheesy, so was ad This",Gemini-2.0-Flash-Lite,negative
1602,"back. going never I'm unhelpful. was staff the and long, were lines The disaster. a was store Box' 'Big The",Gemini-2.0-Flash-Lite,negative
1603,"it. see Don't wooden. was acting the and convoluted, was plot The disappointment. huge a was Lights' 'City movie The",Gemini-2.0-Flash-Lite,negative
1604,"it! Avoid week. a only after broke it and made, cheaply It's rip-off. complete a is product Y' 'Brand This",Gemini-2.0-Flash-Lite,negative
1605,"back. be won't I slow. was service the and bland, were tacos The letdown. total a was restaurant Time' 'Taco The",Gemini-2.0-Flash-Lite,negative
1606,annoyed. so I'm money! of waste a What arrived. it when broken was it and toy this bought I,Gemini-2.0-Flash-Lite,negative
1607,"disappointed. so I'm cramped. was venue the and boring, were speakers The time. of waste complete a was event The",Gemini-2.0-Flash-Lite,negative
1608,"back. be won't I mediocre. was massage the and noisy, and crowded was It oasis. an but anything was Spa' 'Oasis The",Gemini-2.0-Flash-Lite,negative
1609,"Ugh. overpriced. seemed product the and awful, was music The TV. the muted I annoying, so was ad This",Gemini-2.0-Flash-Lite,negative
1610,"it! Avoid good. that even weren't prices the and empty, were shelves The disaster. a was store Depot' 'Discount The",Gemini-2.0-Flash-Lite,negative
1611,"bother. Don't cheesy. were effects special the and predictable, was plot The snooze-fest. complete a was 'Starfall' movie The",Gemini-2.0-Flash-Lite,negative
1612,"it! Avoid awful. is service customer the and advertised, as work doesn't It scam. total a is product Z' 'Brand This",Gemini-2.0-Flash-Lite,negative
1613,"back. be won't I cold. were fries the and dry, were burgers The disappointment. a was restaurant Barn' 'Burger The",Gemini-2.0-Flash-Lite,negative
1614,furious! I'm it. with playing kid my of minutes within broke It money. of waste complete a was toy This,Gemini-2.0-Flash-Lite,negative
1615,"frustrated. so I'm rude. was staff the and long, were lines The organized. poorly was event The",Gemini-2.0-Flash-Lite,negative
