Unnamed: 0,review,model,sentiment
2819,"I tnew ot taht ,erots dna eht secirp erew .suoegartuo I t'ndluoc eveileb woh evisnepxe gnihtyreve .saw",Gemini-2.0-Flash-Lite,negative
2820,tahT da saw os ;gniyonna ti deyalp revo dna revo .niaga I tsuj detnaw ot nrut ffo eht .VT,Gemini-2.0-Flash-Lite,negative
2821,"ehT aps saw a latot .ffo-pir ehT egassam saw ,elbirret dna eht ecalp tlef .ytrid",Gemini-2.0-Flash-Lite,negative
2822,"I thguob gnihtemos morf taht ,dnarb dna ti llef trapa retfa ylno a wef .sesu tahW a .tnemtnioppasid",Gemini-2.0-Flash-Lite,negative
2823,"ehT eunev saw dedworc dna .ysion I t'ndluoc raeh ,gnihtyna dna I tlef .cibohportsualc",Gemini-2.0-Flash-Lite,negative
2824,"sihT lareneg noitautis saw a .eramthgin gnihtyrevE taht dluoc og ,gnorw did og .gnorw m'I os .desserts",Gemini-2.0-Flash-Lite,negative
2825,"I tnew ot taht ,tnaruatser dna eht doof saw dekoocrevo dna .dnalb ehT ecivres saw ,wols dna eht ecalp saw .ytrid",Gemini-2.0-Flash-Lite,negative
2826,"yM nos tog taht ,yot dna ti saw os ylpaehc .edam m'I deirrow s'ti gniog ot kaerb yna .etunim s'tI a eceip fo .knuj",Gemini-2.0-Flash-Lite,negative
2827,tahT eivom saw os elbatciderp dna .gnirob I hsiw I t'ndah detsaw ym emit gnihctaw .ti,Gemini-2.0-Flash-Lite,negative
2828,"ehT tneve saw dezinagrosid dna .citoahc ehT ffats erew ,edur dna I t'ndluoc tiaw ot .evael",Gemini-2.0-Flash-Lite,negative
2829,"I tnew ot taht ,erots dna eht ffats erew lufplehnu dna eht secirp erew oot .hgih I t'now eb gniog .kcab",Gemini-2.0-Flash-Lite,negative
2830,tahT da saw os ;gniyonna ti tpek gnippop pu .erehwyreve m'I gnitrats ot etah eht .tcudorp,Gemini-2.0-Flash-Lite,negative
2831,"ehT aps saw a .ffo-pir ehT egassam saw ,elbirret dna eht seitilicaf erew ton .naelc I tnaw ym yenom .kcab",Gemini-2.0-Flash-Lite,negative
2832,"I thguob gnihtemos morf taht ,dnarb dna ti llef trapa retfa ylno a wef .sesu m'I os detnioppasid htiw eht .ytilauq",Gemini-2.0-Flash-Lite,negative
2833,ehT eunev saw elbatrofmocnu dna eht dnuos saw .elbirret I t'ndluoc yojne eht ecnamrofrep ta .lla,Gemini-2.0-Flash-Lite,negative
2834,"sihT lareneg gniht saw a latot .retsasid gnihtoN tnew ,thgir dna I saw os .detartsurf",Gemini-2.0-Flash-Lite,negative
2835,"I tnew ot taht ,tnaruatser dna eht doof saw .elbirret ehT ecivres saw ,wols dna eht erehpsomta saw .gnisserped",Gemini-2.0-Flash-Lite,negative
2836,"I thguob taht ,yot dna ti saw nekorb nehw I denepo eht .xob yM rethguad saw os .tespu m'I !suoiruf",Gemini-2.0-Flash-Lite,negative
2837,"tahT eivom saw a latot .nwodtel ehT gnitca saw ,lufwa dna eht tolp saw .gnisufnoc",Gemini-2.0-Flash-Lite,negative
2838,ehT tneve saw ylroop dennalp dna .detucexe I detsaw ym yenom dna ym .emit,Gemini-2.0-Flash-Lite,negative
2839,"I tnew ot taht ,erots dna eht ffats erew edur dna .lufplehnu I lliw reven pohs ereht .niaga",Gemini-2.0-Flash-Lite,negative
2840,tahT da saw os ;suoixonbo I detnaw ot .maercs tI edam em ylevitca ekilsid eht .tcudorp,Gemini-2.0-Flash-Lite,negative
2841,"ehT aps saw a etelpmoc etsaw fo .yenom ehT ecivres saw ,elbirret dna eht seitilicaf erew .rapbus",Gemini-2.0-Flash-Lite,negative
2842,"I thguob gnihtemos morf taht ,dnarb dna ti saw a etelpmoc .tnemtnioppasid ehT ytilauq saw .elbirret",Gemini-2.0-Flash-Lite,negative
2843,ehT eunev saw depmarc dna .elbatrofmocnu I t'ndluoc tiaw ot .evael,Gemini-2.0-Flash-Lite,negative
2844,"sihT lareneg gniht saw a etelpmoc .ssem gnihtyrevE tnew ,gnorw dna m'I os .detartsurf",Gemini-2.0-Flash-Lite,negative
2845,"I tnew ot taht ,tnaruatser dna eht doof saw dloc dna .sseletsat ehT ecivres saw wols dna .evitnettani",Gemini-2.0-Flash-Lite,negative
2846,"yM dik tog taht ,yot dna s'ti ydaerla .nekorb tahW a etsaw fo !yenom m'I os .dam",Gemini-2.0-Flash-Lite,negative
2847,tahT eivom saw a .tsef-ezoons I tsomla deklaw tuo yawflah .hguorht tI saw os .gnirob,Gemini-2.0-Flash-Lite,negative
2848,"ehT tneve saw a latot .polf ehT srekaeps erew ,lufwa dna eht elohw gniht saw .dezinagrosid",Gemini-2.0-Flash-Lite,negative
2849,"I tnew ot taht ,erots dna eht secirp erew .suoegartuo I t'ndluoc eveileb woh evisnepxe gnihtyreve .saw",Gemini-2.0-Flash-Lite,negative
2850,tahT da saw os ;gniyonna ti deyalp revo dna revo .niaga I tsuj detnaw ot nrut ffo eht .VT,Gemini-2.0-Flash-Lite,negative
2851,"ehT aps saw a latot .ffo-pir ehT egassam saw ,elbirret dna eht ecalp tlef .ytrid",Gemini-2.0-Flash-Lite,negative
2852,"I thguob gnihtemos morf taht ,dnarb dna ti llef trapa retfa ylno a wef .sesu tahW a .tnemtnioppasid",Gemini-2.0-Flash-Lite,negative
2853,"ehT eunev saw dedworc dna .ysion I t'ndluoc raeh ,gnihtyna dna I tlef .cibohportsualc",Gemini-2.0-Flash-Lite,negative
2854,"sihT lareneg noitautis saw a .eramthgin gnihtyrevE taht dluoc og ,gnorw did og .gnorw m'I os .desserts",Gemini-2.0-Flash-Lite,negative
2855,"I tnew ot taht ,tnaruatser dna eht doof saw dekoocrevo dna .dnalb ehT ecivres saw ,wols dna eht ecalp saw .ytrid",Gemini-2.0-Flash-Lite,negative
2856,"yM nos tog taht ,yot dna ti saw os ylpaehc .edam m'I deirrow s'ti gniog ot kaerb yna .etunim s'tI a eceip fo .knuj",Gemini-2.0-Flash-Lite,negative
2857,tahT eivom saw os elbatciderp dna .gnirob I hsiw I t'ndah detsaw ym emit gnihctaw .ti,Gemini-2.0-Flash-Lite,negative
2858,"ehT tneve saw dezinagrosid dna .citoahc ehT ffats erew ,edur dna I t'ndluoc tiaw ot .evael",Gemini-2.0-Flash-Lite,negative
2859,"I tnew ot taht ,erots dna eht ffats erew lufplehnu dna eht secirp erew oot .hgih I t'now eb gniog .kcab",Gemini-2.0-Flash-Lite,negative
2860,tahT da saw os ;gniyonna ti tpek gnippop pu .erehwyreve m'I gnitrats ot etah eht .tcudorp,Gemini-2.0-Flash-Lite,negative
2861,"ehT aps saw a .ffo-pir ehT egassam saw ,elbirret dna eht seitilicaf erew ton .naelc I tnaw ym yenom .kcab",Gemini-2.0-Flash-Lite,negative
2862,"I thguob gnihtemos morf taht ,dnarb dna ti llef trapa retfa ylno a wef .sesu m'I os detnioppasid htiw eht .ytilauq",Gemini-2.0-Flash-Lite,negative
2863,ehT eunev saw elbatrofmocnu dna eht dnuos saw .elbirret I t'ndluoc yojne eht ecnamrofrep ta .lla,Gemini-2.0-Flash-Lite,negative
2864,"sihT lareneg gniht saw a latot .retsasid gnihtoN tnew ,thgir dna I saw os .detartsurf",Gemini-2.0-Flash-Lite,negative
2865,"I tnew ot taht ,tnaruatser dna eht doof saw .elbirret ehT ecivres saw ,wols dna eht erehpsomta saw .gnisserped",Gemini-2.0-Flash-Lite,negative
2866,"I thguob taht ,yot dna ti saw nekorb nehw I denepo eht .xob yM rethguad saw os .tespu m'I !suoiruf",Gemini-2.0-Flash-Lite,negative
2867,"tahT eivom saw a latot .nwodtel ehT gnitca saw ,lufwa dna eht tolp saw .gnisufnoc",Gemini-2.0-Flash-Lite,negative
2868,ehT tneve saw ylroop dennalp dna .detucexe I detsaw ym yenom dna ym .emit,Gemini-2.0-Flash-Lite,negative
2869,"I tnew ot taht ,erots dna eht ffats erew edur dna .lufplehnu I lliw reven pohs ereht .niaga",Gemini-2.0-Flash-Lite,negative
2870,tahT da saw os ;suoixonbo I detnaw ot .maercs tI edam em ylevitca ekilsid eht .tcudorp,Gemini-2.0-Flash-Lite,negative
2871,"ehT aps saw a etelpmoc etsaw fo .yenom ehT ecivres saw ,elbirret dna eht seitilicaf erew .rapbus",Gemini-2.0-Flash-Lite,negative
2872,"I thguob gnihtemos morf taht ,dnarb dna ti saw a etelpmoc .tnemtnioppasid ehT ytilauq saw .elbirret",Gemini-2.0-Flash-Lite,negative
2873,ehT eunev saw depmarc dna .elbatrofmocnu I t'ndluoc tiaw ot .evael,Gemini-2.0-Flash-Lite,negative
2874,"sihT lareneg gniht saw a etelpmoc .ssem gnihtyrevE tnew ,gnorw dna m'I os .detartsurf",Gemini-2.0-Flash-Lite,negative
2875,"I tnew ot taht ,tnaruatser dna eht doof saw dloc dna .sseletsat ehT ecivres saw wols dna .evitnettani",Gemini-2.0-Flash-Lite,negative
2876,",GMO siht yot si yletulosba !elbaroda yM rethguad t'nsah tup ti nwod ecnis ehs tog ,ti dna s'ti os .edam-llew",Gemini-2.0-Flash-Lite,positive
2877,"ehT doof ta siht tnaruatser saw ,elbidercni ylsuoires eht tseb laem ev'I dah ni .sega ehT ecivres saw osla ,hcton-pot ll'I eb kcab rof !erus",Gemini-2.0-Flash-Lite,positive
2878,"I tsuj was eht wen eivom dna ti saw !citsatnaf ehT laiceps stceffe erew ,gniwolb-dnim dna eht yrots tpek em dekooh eht elohw .emit",Gemini-2.0-Flash-Lite,positive
2879,"sihT aps yad saw yltcaxe tahw I !dedeen ehT egassam saw os ,gnixaler dna I leef yletelpmoc .detanevujer",Gemini-2.0-Flash-Lite,positive
2880,"I evol gnippohs ta siht ,erots yeht syawla evah eht tselooc .ffuts I dnuof eht tcefrep tfig rof ym dneirf ereht !yadot",Gemini-2.0-Flash-Lite,positive
2881,"sihT tneve saw os hcum ,nuf eht cisum saw gnizama dna eht erehpsomta saw .cirtcele I edam emos wen sdneirf !oot",Gemini-2.0-Flash-Lite,positive
2882,"I t'nac eveileb woh yfmoc siht da ,si I kniht m'I gniog ot yub .ti ehT dnarb yllaer swonk woh ot ekam a doog .tcudorp",Gemini-2.0-Flash-Lite,positive
2883,"ehT eunev saw tcefrep rof eht ,trecnoc eht scitsuoca erew gnizama dna eht staes erew .yfmoc I dah hcus a taerg !emit",Gemini-2.0-Flash-Lite,positive
2884,"m'I dessesbo htiw siht wen dnarb fo ,eeffoc s'ti eht tseb ev'I reve !detsat s'tI ym wen ot-og rof ym gninrom .enituor",Gemini-2.0-Flash-Lite,positive
2885,"yM sdik devol siht ,tnaruatser ti saw os yldneirf-dik dna eht doof saw .suoiciled eW dah a taerg ylimaf !rennid",Gemini-2.0-Flash-Lite,positive
2886,"I tsuj was na da rof siht wen ,tegdag dna m'I os deticxe ot yrt ti .tuo tI skool ekil ti dluow ekam ym efil os hcum !reisae",Gemini-2.0-Flash-Lite,positive
2887,"sihT eivom saw a latot ,rekrejraet tub ni eht tseb yaw !elbissop ehT gnitca saw ,lanemonehp dna eht yrots saw os .gnivom",Gemini-2.0-Flash-Lite,positive
2888,"I dah eht tsom gnizama laicaf ta siht ,aps ym niks sleef os tfos dna .dehserfer m'I yletinifed gniog !kcab",Gemini-2.0-Flash-Lite,positive
2889,"I dnuof eht tsetuc tiftuo ta siht erots ,yadot I t'nac tiaw ot raew !ti ehT ffats erew osla repus lufpleh dna .yldneirf",Gemini-2.0-Flash-Lite,positive
2890,"sihT tneve saw os llew ,dezinagro gnihtyreve nar os .ylhtooms I dah a citsatnaf !ecneirepxe",Gemini-2.0-Flash-Lite,positive
2891,"I evol siht wen ,yot s'ti os hcum nuf ot yalp !htiw yM sdik era gnivah a tsalb htiw .ti",Gemini-2.0-Flash-Lite,positive
2892,"ehT doof ta siht tnaruatser saw yletulosba ,enivid yreve hsid saw a .eceipretsam ehT noitatneserp saw lufituaeb !oot",Gemini-2.0-Flash-Lite,positive
2893,"sihT eivom saw os ,ynnuf I saw gnihgual eht elohw !emit ehT tsac dah taerg ,yrtsimehc dna eht sekoj erew .suoiralih",Gemini-2.0-Flash-Lite,positive
2894,"I dah eht tsom gnixaler egassam ta siht ,aps ti detlem lla ym sserts .yawa I leef ekil a wen !nosrep",Gemini-2.0-Flash-Lite,positive
2895,"I dnuof eht tcefrep tfig ta siht ,erots ti saw yltcaxe tahw I saw gnikool !rof ehT ffats erew os .lufpleh",Gemini-2.0-Flash-Lite,positive
2896,"sihT tneve saw os ,gniripsni I tfel gnileef detavitom dna .dezigrene I denrael os !hcum",Gemini-2.0-Flash-Lite,positive
2897,"m'I ni evol htiw siht ,dnarb rieht stcudorp era !gnizama I t'nac tiaw ot yrt erom fo rieht .ffuts",Gemini-2.0-Flash-Lite,positive
2898,"ehT eunev saw tcefrep rof eht ,gniddew ti saw os lufituaeb dna .citnamor ehT ffats erew osla yrev .gnitadommocca",Gemini-2.0-Flash-Lite,positive
2899,"I dah eht tseb laem ta siht ,tnaruatser eht srovalf erew !elbidercni ehT ecivres saw osla .elbaccepmi",Gemini-2.0-Flash-Lite,positive
2900,"sihT da si os ,revelc ti yllaer thguac ym !noitnetta m'I yletinifed gniog ot kcehc tuo rieht .tcudorp",Gemini-2.0-Flash-Lite,positive
2901,"ehT eivom saw a latot ,eceipretsam eht ,gnitca ,gnitcerid dna yrots erew lla .brepus I ylhgih dnemmocer !ti",Gemini-2.0-Flash-Lite,positive
2902,"I dah eht tsom gnizama emit ta siht ,aps ti saw os suoiruxul dna .gnixaler I tlef derepmap morf daeh ot !eot",Gemini-2.0-Flash-Lite,positive
2903,"I dnuof eht tcefrep sserd ta siht ,erots ti stif ekil a !evolg ehT ffats erew os yldneirf dna .lufpleh",Gemini-2.0-Flash-Lite,positive
2904,"sihT tneve saw os hcum ,nuf I decnad eht thgin !yawa ehT cisum saw .citsatnaf",Gemini-2.0-Flash-Lite,positive
2905,"sihT yot si os ,evitaerc ym sdik era gnivah a tsalb htiw !ti s'tI a taerg yaw ot egaruocne rieht .noitanigami",Gemini-2.0-Flash-Lite,positive
2906,"ehT doof ta siht tnaruatser saw yletulosba ,suoiciled I t'ndluoc teg hguone fo !ti ehT erehpsomta saw osla .ylevol",Gemini-2.0-Flash-Lite,positive
2907,"sihT eivom saw os ,gniticxe I saw no eht egde fo ym taes eht elohw !emit ehT tolp stsiwt erew .gnizama",Gemini-2.0-Flash-Lite,positive
2908,"I dah eht tsom gnixaler ecneirepxe ta siht ,aps ti saw os lufecaep dna .liuqnart I tlef yletelpmoc .dehserfer",Gemini-2.0-Flash-Lite,positive
2909,"I dnuof eht tcefrep tfig rof ym dneirf ta siht ,erots s'ehs gniog ot evol !ti ehT ffats erew os .lufpleh",Gemini-2.0-Flash-Lite,positive
2910,"sihT tneve saw os ,dezinagro-llew gnihtyreve nar os .ylhtooms I dah a citsatnaf !emit",Gemini-2.0-Flash-Lite,positive
2911,"I evol siht wen dnarb fo ,eracniks s'ti edam ym niks leef os tfos dna !htooms m'I os yppah I derevocsid .ti",Gemini-2.0-Flash-Lite,positive
2912,"ehT eunev saw tcefrep rof eht ,trecnoc eht dnuos ytilauq saw !gnizama I dah hcus a taerg .emit",Gemini-2.0-Flash-Lite,positive
2913,"I dah eht tseb emit ta siht ,tnaruatser eht doof saw suoiciled dna eht ecivres saw .elbaccepmi ll'I yletinifed eb !kcab",Gemini-2.0-Flash-Lite,positive
2914,"sihT da saw os evitaerc dna ,ynnuf ti yllaer edam em !hgual m'I yletinifed gniog ot kcehc tuo rieht .tcudorp",Gemini-2.0-Flash-Lite,positive
2915,"ehT eivom saw os ,gnimrawtraeh ti tfel em gnileef os !doog ehT sretcarahc erew os .elbataler",Gemini-2.0-Flash-Lite,positive
2916,"I dah eht tsom gnizama egassam ta siht ,aps ti saw os gnixaler dna .gnitanevujer I leef ekil a wen !nosrep",Gemini-2.0-Flash-Lite,positive
2917,"I dnuof eht tcefrep seohs ta siht ,erots er'yeht os elbatrofmoc dna !hsilyts ehT ffats erew os .yldneirf",Gemini-2.0-Flash-Lite,positive
2918,"sihT tneve saw os ,gniripsni I tfel gnileef detavitom dna .dezigrene I denrael os !hcum",Gemini-2.0-Flash-Lite,positive
2919,"m'I dessesbo htiw siht ,yot s'ti os hcum nuf ot yalp !htiw yM sdik era gnivah a .tsalb",Gemini-2.0-Flash-Lite,positive
2920,"ehT doof ta siht tnaruatser saw yletulosba ,enivid yreve hsid saw a krow fo .tra ehT noitatneserp saw !lufituaeb",Gemini-2.0-Flash-Lite,positive
2921,"sihT eivom saw os ,ynnuf I saw gnihgual eht elohw !emit ehT tsac dah taerg .yrtsimehc",Gemini-2.0-Flash-Lite,positive
2922,"I dah eht tsom gnixaler laicaf ta siht ,aps ym niks sleef os tfos dna .dehserfer m'I yletinifed gniog !kcab",Gemini-2.0-Flash-Lite,positive
2923,"I dnuof eht tcefrep tiftuo ta siht erots ,yadot I t'nac tiaw ot raew !ti ehT ffats erew os .lufpleh",Gemini-2.0-Flash-Lite,positive
2924,"sihT tneve saw os llew ,dezinagro gnihtyreve nar os .ylhtooms I dah a citsatnaf !ecneirepxe",Gemini-2.0-Flash-Lite,positive
2925,"sihT yot si os ,evitaerc ym sdik era gnivah a tsalb htiw !ti s'tI a taerg yaw ot egaruocne rieht .noitanigami",Gemini-2.0-Flash-Lite,positive
2926,"ehT doof ta siht tnaruatser saw yletulosba ,suoiciled I t'ndluoc teg hguone fo !ti ehT erehpsomta saw osla .ylevol",Gemini-2.0-Flash-Lite,positive
2927,"sihT eivom saw os ,gniticxe I saw no eht egde fo ym taes eht elohw !emit ehT tolp stsiwt erew .gnizama",Gemini-2.0-Flash-Lite,positive
2928,"I dah eht tsom gnixaler ecneirepxe ta siht ,aps ti saw os lufecaep dna .liuqnart I tlef yletelpmoc .dehserfer",Gemini-2.0-Flash-Lite,positive
2929,"I dnuof eht tcefrep tfig rof ym dneirf ta siht ,erots s'ehs gniog ot evol !ti ehT ffats erew os .lufpleh",Gemini-2.0-Flash-Lite,positive
2930,"sihT tneve saw os hcum ,nuf I decnad eht thgin !yawa ehT cisum saw .citsatnaf",Gemini-2.0-Flash-Lite,positive
2931,"I evol siht wen dnarb fo ,eracniks s'ti edam ym niks leef os tfos dna !htooms m'I os yppah I derevocsid .ti",Gemini-2.0-Flash-Lite,positive
2932,"ehT eunev saw tcefrep rof eht ,trecnoc eht dnuos ytilauq saw !gnizama I dah hcus a taerg .emit",Gemini-2.0-Flash-Lite,positive
2933,"I dah eht tseb emit ta siht ,tnaruatser eht doof saw suoiciled dna eht ecivres saw .elbaccepmi ll'I yletinifed eb !kcab",Gemini-2.0-Flash-Lite,positive
2934,"sihT da saw os evitaerc dna ,ynnuf ti yllaer edam em !hgual m'I yletinifed gniog ot kcehc tuo rieht .tcudorp",Gemini-2.0-Flash-Lite,positive
2935,"ehT eivom saw os ,gnimrawtraeh ti tfel em gnileef os !doog ehT sretcarahc erew os .elbataler",Gemini-2.0-Flash-Lite,positive
2936,"I dah eht tsom gnizama egassam ta siht ,aps ti saw os gnixaler dna .gnitanevujer I leef ekil a wen !nosrep",Gemini-2.0-Flash-Lite,positive
2937,"I dnuof eht tcefrep seohs ta siht ,erots er'yeht os elbatrofmoc dna !hsilyts ehT ffats erew os .yldneirf",Gemini-2.0-Flash-Lite,positive
2938,"sihT tneve saw os ,gniripsni I tfel gnileef detavitom dna .dezigrene I denrael os !hcum",Gemini-2.0-Flash-Lite,positive
2939,"sihT yot si os hcum ,nuf ym sdik era gnivah a tsalb htiw !ti yehT t'nac tup ti .nwod",Gemini-2.0-Flash-Lite,positive
2940,"ehT doof ta siht tnaruatser saw yletulosba ,suoiciled I t'nac tiaw ot og !kcab ehT ecivres saw osla .taerg",Gemini-2.0-Flash-Lite,positive
2941,"sihT eivom saw os ,edam-llew I saw detavitpac morf gninnigeb ot .dne ehT gnitca saw !brepus",Gemini-2.0-Flash-Lite,positive
2942,"I dah eht tsom gnixaler aps ,yad I leef os dehserfer dna .detanevujer ehT ffats erew !gnizama",Gemini-2.0-Flash-Lite,positive
2943,"I dnuof eht tcefrep tfig ta siht ,erots ti saw yltcaxe tahw I saw gnikool .rof ehT noitceles saw !citsatnaf",Gemini-2.0-Flash-Lite,positive
2944,"sihT tneve saw os ,dezinagro-llew I dah a citsatnaf !emit ehT erehpsomta saw .cirtcele",Gemini-2.0-Flash-Lite,positive
2945,"sihT da si os ,evitaerc ti yllaer thguac ym .noitnetta m'I gniog ot kcehc tuo rieht !tcudorp",Gemini-2.0-Flash-Lite,positive
2946,"ehT eunev saw tcefrep rof eht ,wohs eht scitsuoca erew !gnizama I dah hcus a taerg .ecneirepxe",Gemini-2.0-Flash-Lite,positive
2947,"m'I dessesbo htiw siht ,dnarb rieht stcudorp era !hcton-pot m'I a remotsuc rof .efil",Gemini-2.0-Flash-Lite,positive
2948,"sihT tnaruatser saw tcefrep rof a ylimaf ,rennid eht sdik devol !ti ehT doof saw .suoiciled",Gemini-2.0-Flash-Lite,positive
2949,"I tsuj was na da rof siht wen ,tegdag dna m'I os deticxe ot yrt ti .tuo tI skool ekil ti dluow ekam ym efil os hcum !reisae",Gemini-2.0-Flash-Lite,positive
2950,"sihT eivom saw a latot ,rekrejraet tub ni eht tseb yaw !elbissop ehT gnitca saw ,lanemonehp dna eht yrots saw os .gnivom",Gemini-2.0-Flash-Lite,positive
2951,"I dah eht tsom gnizama laicaf ta siht ,aps ym niks sleef os tfos dna .dehserfer m'I yletinifed gniog !kcab",Gemini-2.0-Flash-Lite,positive
2952,"I dnuof eht tsetuc tiftuo ta siht erots ,yadot I t'nac tiaw ot raew !ti ehT ffats erew osla repus lufpleh dna .yldneirf",Gemini-2.0-Flash-Lite,positive
2953,"sihT tneve saw os hcum ,nuf I decnad eht thgin !yawa ehT cisum saw .citsatnaf",Gemini-2.0-Flash-Lite,positive
2954,"sihT yot si os ,evitaerc ym sdik era gnivah a tsalb htiw !ti s'tI a taerg yaw ot egaruocne rieht .noitanigami",Gemini-2.0-Flash-Lite,positive
2955,"ehT doof ta siht tnaruatser saw yletulosba ,suoiciled I t'ndluoc teg hguone fo !ti ehT erehpsomta saw osla .ylevol",Gemini-2.0-Flash-Lite,positive
2956,"sihT eivom saw os ,gniticxe I saw no eht egde fo ym taes eht elohw !emit ehT tolp stsiwt erew .gnizama",Gemini-2.0-Flash-Lite,positive
2957,"I dah eht tsom gnixaler ecneirepxe ta siht ,aps ti saw os lufecaep dna .liuqnart I tlef yletelpmoc .dehserfer",Gemini-2.0-Flash-Lite,positive
2958,"I dnuof eht tcefrep tfig rof ym dneirf ta siht ,erots s'ehs gniog ot evol !ti ehT ffats erew os .lufpleh",Gemini-2.0-Flash-Lite,positive
2959,"sihT tneve saw os ,gniripsni I tfel gnileef detavitom dna .dezigrene I denrael os !hcum",Gemini-2.0-Flash-Lite,positive
2960,"m'I ni evol htiw siht ,dnarb rieht stcudorp era !gnizama I t'nac tiaw ot yrt erom fo rieht .ffuts",Gemini-2.0-Flash-Lite,positive
2961,"ehT eunev saw tcefrep rof eht ,gniddew ti saw os lufituaeb dna .citnamor ehT ffats erew osla yrev .gnitadommocca",Gemini-2.0-Flash-Lite,positive
2962,"I dah eht tseb laem ta siht ,tnaruatser eht srovalf erew !elbidercni ehT ecivres saw osla .elbaccepmi",Gemini-2.0-Flash-Lite,positive
2963,"sihT da si os ,revelc ti yllaer thguac ym !noitnetta m'I yletinifed gniog ot kcehc tuo rieht .tcudorp",Gemini-2.0-Flash-Lite,positive
2964,"ehT eivom saw a latot ,eceipretsam eht ,gnitca ,gnitcerid dna yrots erew lla .brepus I ylhgih dnemmocer !ti",Gemini-2.0-Flash-Lite,positive
2965,"I dah eht tsom gnizama emit ta siht ,aps ti saw os suoiruxul dna .gnixaler I tlef derepmap morf daeh ot !eot",Gemini-2.0-Flash-Lite,positive
2966,"I dnuof eht tcefrep sserd ta siht ,erots ti stif ekil a !evolg ehT ffats erew os yldneirf dna .lufpleh",Gemini-2.0-Flash-Lite,positive
2967,"sihT tneve saw os hcum ,nuf I decnad eht thgin !yawa ehT cisum saw .citsatnaf",Gemini-2.0-Flash-Lite,positive
2968,sihT yot si .gnizama yM elttil eno t'nac teg hguone fo ti dna s'ti os .edam-llew,Gemini-2.0-Flash-Lite,positive
2969,"ehT doof ta siht tnaruatser saw !elbidercni yrevE etib saw a tsrub fo ,rovalf dna eht ecivres saw .hcton-pot",Gemini-2.0-Flash-Lite,positive
2970,"tahT eivom saw !citsatnaf ehT tolp saw ,gnippirg dna eht srotca dereviled lanemonehp .secnamrofrep",Gemini-2.0-Flash-Lite,positive
2971,"I dah eht tsom gnixaler aps .yad ehT egassam saw ,ylnevaeh dna I leef yletelpmoc .dehserfer",Gemini-2.0-Flash-Lite,positive
2972,"I evol siht !erots yehT syawla evah eht tselooc ,esidnahcrem dna eht ffats si repus .yldneirf",Gemini-2.0-Flash-Lite,positive
2973,"ehT tneve saw a !tsalb ehT cisum saw ,gnizama dna I tem emos yllaer looc .elpoep",Gemini-2.0-Flash-Lite,positive
2974,"tahT da saw os !revelc tI yletinifed thguac ym ,noitnetta dna m'I detseretni ni eht .tcudorp",Gemini-2.0-Flash-Lite,positive
